13.19123,55.70402
13.19151,55.70498
13.19266,55.7052
13.19268,55.70746
13.19111,55.70768
13.19129,55.70818
13.19105,55.70839
13.19105,55.70839
13.18916,55.70761
13.18757,55.70762
